name,address,lat,lng,wifi,allHours,drive,hundred,morning,barista,birthday,playRand,adventure,parking
４号線須賀川店,福島県須賀川市大字森宿字ヒジリ田１３－１,37.3113185647,140.366054788,1,0,1,0,1,0,0,0,1,1
４号線南福島店,福島県福島市黒岩字堂ノ後４９－１,37.7264801374,140.46645615,1,0,1,0,1,0,0,0,0,1
６号線相馬塚ノ町店,福島県相馬市中村字砂子田１３５－１,37.8007984903,140.928421222,0,0,1,0,1,0,0,0,0,1
郡山安積店,福島県郡山市安積町荒井字戸蘭塔１－７,37.3659368457,140.369430411,1,0,1,0,1,0,0,0,0,1
いわき植田店,福島県いわき市植田町根小屋１１－２,36.9221081969,140.786305925,1,0,1,0,1,0,0,0,0,1
２８９新白河店,福島県白河市新白河２－１２１,37.1225131381,140.194650899,0,1,1,1,1,0,0,0,1,1
喜多方店,福島県喜多方市江中子４１８１－１,37.6477178799,139.880138603,1,0,1,1,1,0,0,0,1,1
４号線福島入江町店,福島県福島市入江町１５－１,37.7691462124,140.481513191,1,1,1,0,1,1,0,0,0,1
いわき鹿島店,福島県いわき市鹿島町走熊字四反田７－１,36.9995917739,140.909791433,1,0,1,0,1,0,0,0,1,1
真鍋新町店,茨城県土浦市真鍋新町２０－３６,36.0894597869,140.207640688,1,1,1,1,1,0,1,1,1,1
つくば学園店,茨城県つくば市小野崎字千駄苅２９３－１,36.0763875918,140.103635067,1,0,1,1,1,0,0,1,0,1
水戸駅南店,茨城県水戸市城南２－８－２,36.3669086073,140.476455392,1,0,1,1,1,0,0,0,0,1
牛久店,茨城県牛久市猪子町８０６－１,35.9919718614,140.145171967,1,1,1,1,1,0,0,1,0,1
古河店,茨城県古河市大字西牛ケ谷２６０,36.2048434986,139.741430372,0,0,1,1,1,0,0,0,0,1
日立金沢店,茨城県日立市金沢町４－１－１６,36.5404182846,140.621768984,1,1,1,0,1,0,0,0,1,1
６号石岡店,茨城県石岡市東大橋２７５２－２,36.1945340064,140.297996416,1,0,1,1,1,0,0,0,0,1
那珂町店,茨城県那珂市竹ノ内３－６－５,36.4481615075,140.501940611,1,0,1,0,1,0,0,0,0,1
守谷ジョイフル本田店,茨城県守谷市松ヶ丘３－８,35.9384902843,139.987636155,0,0,1,1,1,0,0,0,0,1
５０号下館店,茨城県筑西市玉戸１０１８,36.2951469979,139.940289359,1,0,1,0,1,0,0,0,0,1
５０号水戸赤塚店,茨城県水戸市赤塚２－２００５－１０,36.3868996893,140.41663852,1,0,1,0,1,0,0,0,0,1
５０号バイパス水戸店,茨城県水戸市千波町２０７７－５,36.3505882923,140.438517917,1,0,1,0,1,0,0,0,0,1
水海道バイパス店,茨城県常総市水海道渕頭町４５６６,36.018287894,139.996021336,1,0,1,0,1,0,0,0,1,1
５１号潮来店,茨城県潮来市須賀２８３７－１,35.9510727326,140.56714516,0,0,1,0,1,0,0,0,0,1
５０号岩瀬店,茨城県桜川市御領１－６５,36.3650372107,140.10571426,1,0,1,0,1,0,0,0,0,1
イオン東海店,茨城県那珂郡東海村舟石川駅東４－１－１,36.4636543369,140.566893041,1,0,0,1,0,0,0,0,0,1
麻生セイミヤ店,茨城県行方市麻生３２８８－２９,36.0180802607,140.498882306,0,0,0,0,0,0,0,0,0,1
那珂町ホーマック店,茨城県那珂市菅谷１６１４,36.4283818896,140.515092279,1,0,0,0,0,0,0,0,0,1
５１号大洗インター店,茨城県水戸市塩崎町８７６－１,36.3331162377,140.553772759,0,1,1,0,1,0,0,0,1,1
ひたちなか昭和通り店,茨城県ひたちなか市東石川字宮下１０１５－１,36.3954484568,140.537369008,1,0,1,0,1,0,0,0,1,1
牛久カスミ店,茨城県牛久市神谷６－１－３,35.9686641109,140.151665709,0,0,0,0,0,0,0,0,0,1
５０号笠間店,茨城県笠間市赤坂４－４,36.393642954,140.250665975,1,0,1,0,1,0,0,0,0,1
竜ヶ崎ニュータウン店,茨城県龍ケ崎市中根台４－９－２,35.9310128903,140.175436909,1,1,1,0,1,0,0,1,0,1
土浦田中店,茨城県土浦市田中１－１３１２,36.0843693307,140.190242377,0,0,1,0,1,0,0,1,0,1
常陸太田店,茨城県常陸太田市塙町字鯉沼２９５４,36.5426335406,140.530366941,0,0,0,0,0,0,0,0,0,1
６号線千代田町店,茨城県かすみがうら市上稲吉１９４３－１４,36.1314111057,140.225929059,1,0,1,0,1,0,0,0,0,1
４０８つくば大曽根店,茨城県つくば市筑穂１－１－２,36.1378764516,140.082303225,1,0,1,1,1,0,0,0,0,1
５０号結城バイパス店,茨城県結城市下り松６－１－２,36.2869432416,139.870227075,1,1,1,0,1,0,0,0,0,1
北竜台サプラ店,茨城県龍ケ崎市小柴５－１,35.9324078899,140.160772817,0,0,0,1,0,0,0,0,0,1
高萩モールベイシア店,茨城県高萩市下手綱１０６９,36.7285090337,140.71570094,0,0,0,1,0,0,0,0,0,1
阿見カスミ店,茨城県稲敷郡阿見町中郷２－７－２４,36.038887364,140.215084929,0,0,0,0,0,0,0,0,0,1
１２５三和店,茨城県古河市諸川１２４１－１,36.201180574,139.81296302,1,0,1,0,1,0,0,0,0,1
友部スクエア店,茨城県笠間市住吉１３６４－１,36.3200498178,140.328399957,1,0,1,0,1,0,0,0,0,1
１２５阿見店,茨城県稲敷郡阿見町中郷２－３０－３,36.0413274937,140.209566963,1,0,1,0,1,0,0,0,0,1
６号線佐和店,茨城県ひたちなか市佐和２３９０－１,36.4551537416,140.530860077,1,0,1,0,1,0,0,0,0,1
１１８水戸中河内店,茨城県水戸市中河内町２６２３－２,36.4052510631,140.461013413,1,0,1,0,1,0,0,0,1,1
６号線水戸住吉店,茨城県水戸市住吉町９６－１,36.335845683,140.474703244,1,0,1,0,1,0,0,0,0,1
西代パルナ店,茨城県稲敷市西代１４９５,35.9182431387,140.487928768,1,0,0,0,0,0,0,0,0,1
２９４新守谷店,茨城県守谷市御所ケ丘１－２－２,35.9656777035,139.985098313,1,0,1,0,1,0,0,0,0,1
２４５ひたちなか店,茨城県ひたちなか市馬渡字砂久保５４７－１,36.4013353885,140.580881452,1,0,1,0,1,0,0,0,1,1
１２４鹿嶋店,茨城県鹿嶋市大字宮中３１６－１,35.9603973577,140.642089003,1,1,1,0,1,0,0,1,0,1
５０号水戸大塚店,茨城県水戸市大塚町１５３９－１,36.3863199389,140.393161652,1,0,1,1,1,0,0,0,0,1
総和とりせん店,茨城県古河市下大野２００８－１,36.1674226354,139.768382943,0,0,0,0,0,0,0,0,0,1
２９４石下店,茨城県常総市大字新石下１６０３－１,36.1093622533,139.983138126,1,0,1,0,1,0,0,0,0,1
佐貫駅前店,茨城県龍ケ崎市佐貫町６４６,35.9300219975,140.13848925,0,0,0,0,1,0,0,0,0,0
岩井店,茨城県坂東市岩井３４５２－１,36.0506988427,139.889412136,1,0,1,0,1,0,0,0,0,1
６号線大津店,茨城県北茨城市大津町２６８５－１,36.8380749012,140.783849535,1,0,1,0,1,0,0,0,0,1
２９４下館一本松店,茨城県筑西市一本松１５３３－１,36.2953258487,139.97018652,1,1,1,0,1,0,0,0,0,1
１２４波崎店,茨城県神栖市波崎８５１５－１,35.7488107849,140.822354848,1,0,1,0,1,0,0,0,0,1
江戸崎パンプ店,茨城県稲敷市江戸崎甲４８３６,35.9592488228,140.3161416,0,0,0,0,0,0,0,0,0,1
土浦天川店,茨城県土浦市中高津３－５－９,36.0657206737,140.18267407,1,0,1,0,1,0,0,0,1,1
６号線藤代店,茨城県取手市谷中２０８－１,35.9195076476,140.108566664,1,0,1,0,1,0,0,0,0,1
新治さん・あぴお店,茨城県土浦市大畑１６１１,36.1195815981,140.17475751,1,0,0,0,0,0,0,0,0,1
日立小木津店,茨城県日立市相田町１－８－５,36.630140695,140.684152045,1,0,1,0,1,0,0,1,0,1
日立豊浦カスミ店,茨城県日立市川尻町５－３－１７,36.6657915718,140.691179075,0,0,0,0,0,0,0,0,0,1
日立カインズホーム店,茨城県日立市留町字前川１２７０－２カインズホーム日立店内,36.491532219,140.604173961,0,0,0,1,0,0,0,0,0,1
千代田モールヨークベニマル店,茨城県かすみがうら市下稲吉逆西２６３３－７,36.1264640062,140.230299727,1,0,0,0,0,0,0,0,0,1
坂東ヨークタウン店,茨城県坂東市辺田１１０４－１,36.0373359386,139.890519257,0,0,0,0,0,0,0,0,0,1
イオンモール水戸内原店,茨城県水戸市内原２－１,36.3754071866,140.359433871,0,0,0,1,0,0,0,0,0,1
北茨城中郷店,茨城県北茨城市中郷町上桜井２２５９,36.7815621592,140.734791454,1,0,1,0,1,0,0,0,1,1
ひたちなか高場店,茨城県ひたちなか市高場１１３９－１,36.4207598025,140.538908079,1,1,1,0,1,0,0,0,0,1
イオンタウン水戸南店,茨城県東茨城郡茨城町長岡３４８０―１０１,36.3106978894,140.441624894,1,0,0,0,0,0,0,0,0,1
イオンタウン守谷店,茨城県守谷市百合ケ丘３－２４９－１,35.9451563013,139.991415006,1,0,0,1,0,0,0,0,0,1
１１８常陸大宮店,茨城県常陸大宮市石沢１８６３－１,36.5407617999,140.410187811,1,1,1,0,1,0,1,0,1,1
イーアスつくば店,茨城県つくば市研究学園５－１９,36.0861262429,140.084300753,0,0,0,1,0,0,0,0,0,1
イオンモール土浦店,茨城県土浦市上高津３６７イオン土浦ＳＣ内３階フードコート,36.0803517465,140.180721408,0,0,0,1,0,0,0,0,0,1
５０号水戸大工町店,茨城県水戸市大工町２－６－３３,36.3808562086,140.456850634,1,1,1,0,1,0,0,0,0,1
ＪＲ水戸駅店,茨城県水戸市宮町１－１－１,36.3709603681,140.476343564,1,0,0,1,1,0,0,0,1,0
荒川沖東店,茨城県土浦市荒川沖東２－１８－５,36.026772221,140.169922319,1,1,1,1,1,0,0,0,0,1
境町店,茨城県猿島郡境町大字長井戸字南前２５４,36.122711086,139.801171981,0,0,1,0,1,0,0,0,0,1
つくば研究学園店,茨城県つくば市研究学園４－１－１,36.0855171674,140.074922687,1,0,1,1,1,0,0,0,0,1
４号線古河店,茨城県古河市古河８０２－１,36.1880850327,139.71765254,0,0,1,0,1,0,0,0,0,1
龍ヶ崎店,茨城県龍ケ崎市寺後３５７２－１,35.9099580037,140.184311466,1,0,1,0,1,1,0,0,1,1
１２５下妻店,茨城県下妻市大字下妻戊１０７,36.1802438371,139.968505053,1,0,1,1,1,1,0,0,0,1
３５４つくば上横場店,茨城県つくば市上横場２１６６－１,36.0396003883,140.084387389,1,0,1,1,1,0,0,0,0,1
イオンモールつくば店,茨城県つくば市稲岡６６－１,36.0340440084,140.133105701,0,0,0,1,0,0,0,0,0,0
神栖店,茨城県神栖市筒井１６６６－１,35.9016174044,140.635921969,1,1,1,1,1,0,1,1,1,1
６号線日立店,茨城県日立市鹿島町３－４－６,36.5880463418,140.645960438,1,1,1,1,1,0,1,0,1,1
アピタ足利店,栃木県足利市朝倉町２４５,36.3207358042,139.449978919,0,0,0,0,1,0,0,0,0,1
栃木バイパス店,栃木県栃木市薗部町２－６－３４,36.3742007901,139.715237275,1,0,1,0,1,0,0,0,0,1
５０号小山店,栃木県小山市西城南３－１－１,36.2999830516,139.8052682,1,1,1,0,1,0,0,0,0,1
鹿沼晃望台店,栃木県鹿沼市貝島町５７３－１,36.5599360494,139.766083214,0,1,1,1,1,0,1,1,1,1
西那須野店,栃木県那須塩原市南郷屋２－１０６－２７,36.8953654256,139.982776463,0,0,1,1,1,0,0,1,1,1
４号線氏家店,栃木県さくら市卯の里４－５１－１,36.6807150881,139.959118211,0,1,1,0,1,0,0,0,0,1
白沢街道宇都宮店,栃木県宇都宮市下川俣町２０６－３２５,36.592914245,139.918453194,1,1,1,0,1,0,0,0,0,1
４号線石橋店,栃木県下野市文教２－１－１４,36.4438649917,139.864369648,1,0,1,0,1,0,0,0,0,1
４０８真岡店,栃木県真岡市長田６０３－１１,36.4368809634,139.962322666,1,1,1,0,1,0,0,0,0,1
５０号岩舟店,栃木県栃木市岩舟町静２３６１－２,36.3148572597,139.664255216,0,0,1,0,1,0,0,0,0,1
福田屋ショッピングプラザ店,栃木県宇都宮市今泉町２３７,36.5741169976,139.900312209,0,0,0,1,0,0,0,0,0,1
岡本とりせん店,栃木県宇都宮市下岡本町２１２３－１,36.6020976607,139.939286852,0,0,0,0,0,0,0,0,0,1
黒磯ＭＥＧＡドン・キホーテ店,栃木県那須塩原市材木町３－５,36.9732566967,140.048973526,1,0,1,0,1,0,0,0,0,1
宇都宮西口店,栃木県宇都宮市駅前通り３－２,36.5586869971,139.897045917,1,0,0,0,1,0,0,0,0,0
野木出光ＳＳ店,栃木県下都賀郡野木町友沼４９３４,36.2359698606,139.727156143,0,0,1,0,1,0,0,0,0,1
５０号足利店,栃木県足利市上渋垂町３４９－１,36.3068314077,139.465255956,1,1,1,0,1,0,0,0,0,1
４号線小山店,栃木県小山市大字神鳥谷３０８－２,36.2999434332,139.788477694,0,0,1,0,1,0,0,0,0,1
鹿沼インター通り店,栃木県宇都宮市鶴田町字免ノ内１５１２－２４,36.5490917707,139.848916837,1,0,1,0,1,0,0,0,0,1
今市バイパス店,栃木県日光市今市１０６８－１,36.7251137433,139.699909451,1,0,1,0,1,0,0,0,0,1
イオン今市店,栃木県日光市豊田７９－１,36.7304326975,139.704176081,0,0,0,0,0,0,0,0,0,1
自治医大かましん店,栃木県下野市祇園１－１－５,36.3942387884,139.858001989,0,0,0,0,0,0,0,0,0,1
５０号佐野店,栃木県佐野市下羽田町字車田６０５－１,36.2903890911,139.546992948,1,0,1,0,1,0,0,0,0,1
４号線小金井店,栃木県下野市小金井４－２３－６,36.3781201674,139.841446856,0,0,1,0,1,0,0,0,0,1
小山稲葉郷店,栃木県小山市城北３－２０－３,36.3274387572,139.823205804,0,0,1,0,1,0,0,0,1,1
宇都宮上戸祭店,栃木県宇都宮市上戸祭町３３５－１,36.588643808,139.86453661,1,1,1,1,1,0,0,1,1,1
足利八幡町ヤオコー店,栃木県足利市八幡町６００－１,36.3259564407,139.433774541,0,0,0,0,0,0,0,0,0,1
４号線雀宮店,栃木県宇都宮市宮の内４－２２８－１,36.4991103739,139.874348145,1,0,1,0,1,0,0,0,0,1
石井たいらや店,栃木県宇都宮市石井町２８００－５７,36.5471549826,139.927700163,0,0,0,0,0,0,0,0,0,1
イオンモール佐野新都市店,栃木県佐野市高萩町１３２４－１,36.2993035664,139.606198336,0,0,0,1,0,0,0,0,0,1
宇都宮インターパーク福田屋店,栃木県宇都宮市インターパーク６－１－１,36.4899514882,139.907475691,1,0,0,1,0,0,0,0,0,1
宇都宮ベルモール店,栃木県宇都宮市陽東６－２－１,36.5562895305,139.928843014,0,0,0,1,0,0,0,0,0,1
上三川インターチェンジ店,栃木県宇都宮市東谷町１２－１,36.4808338524,139.905247097,1,1,1,0,1,0,0,0,0,1
平成通り宇都宮店,栃木県宇都宮市簗瀬１―１３―１１,36.5498278373,139.890926259,1,1,1,0,1,0,0,0,0,1
おやまゆうえんハーヴェストウォー,栃木県小山市喜沢１４７５,36.3352574269,139.806922706,0,0,0,0,0,0,0,0,0,1
アシコタウンあしかが店,栃木県足利市大月町３－２,36.3362377997,139.476058262,0,0,1,0,1,0,0,0,1,1
佐野浅沼店,栃木県佐野市浅沼町７１６－１,36.3139559499,139.591533989,1,0,1,0,1,0,0,0,0,1
矢板市役所通り店,栃木県矢板市富田１３７,36.7990734872,139.926993158,1,0,1,0,1,0,0,0,1,1
宝積寺バイパス店,栃木県塩谷郡高根沢町光陽台１－１２－３,36.6195584677,139.990403398,1,0,1,0,1,0,0,0,1,1
環状線栃木店,栃木県栃木市平柳町２－２４－１５,36.3939383648,139.749398804,1,0,1,1,1,0,0,0,0,1
宇都宮テクノポリスセンター店,栃木県宇都宮市ゆいの杜１－２－７７,36.5672950724,139.98406254,1,1,1,0,1,0,0,0,0,1
２９４真岡店,栃木県真岡市田町１３３５－１,36.4366060771,140.016031417,1,0,1,0,1,0,0,0,0,1
４号線宇都宮泉が丘店,栃木県宇都宮市泉が丘５－８－２,36.5705025823,139.916764561,1,1,1,1,1,0,0,0,0,1
おもちゃのまちフレスポ店,栃木県下都賀郡壬生町おもちゃのまち３－２－２５,36.4628452611,139.841333049,1,0,1,0,1,0,0,0,0,1
４００大田原店,栃木県大田原市浅香１－５－２６,36.8592620347,140.012416296,1,1,1,1,1,0,0,0,1,1
宇都宮西川田店,栃木県宇都宮市西川田町１０２３－２,36.5339137205,139.857063721,1,1,1,1,1,1,0,0,0,1
新前橋店,群馬県前橋市大友町１－４－１,36.3867125112,139.047931413,1,1,1,1,1,0,0,1,0,1
１７号高崎店,群馬県高崎市問屋町西２－４－１,36.3473035197,139.000520448,1,1,1,1,1,0,0,1,0,1
伊勢崎店,群馬県伊勢崎市連取町２３３５－１,36.3107037036,139.184249975,1,1,1,1,1,0,0,0,0,1
前橋三俣町店,群馬県前橋市三俣町３－３３－３２,36.3991945191,139.082822055,1,0,1,0,1,0,0,1,0,1
東高崎店,群馬県高崎市上大類町９３１,36.3363699964,139.030019178,0,1,1,1,1,0,0,1,0,1
前橋荒牧店,群馬県前橋市荒牧町２－４３－２６,36.4284998694,139.054723563,1,0,1,0,1,0,0,1,0,1
渋川店,群馬県渋川市行幸田３０７－２,36.4727356454,139.002465161,1,1,1,1,1,0,0,0,0,1
４０７太田店,群馬県太田市西矢島６０８－１,36.2753717927,139.377571725,1,1,1,0,1,0,0,0,0,1
館林店,群馬県館林市美園町３－４,36.2353023868,139.5299089,1,0,1,0,1,0,0,0,1,1
沼田インター店,群馬県沼田市下久屋町１１００－１,36.6569143821,139.077674676,1,1,1,0,1,0,0,0,0,1
大胡バイパス店,群馬県前橋市大胡町３４９－１,36.4111821964,139.161322009,1,1,1,0,1,0,0,0,0,1
館林アゼリアモール店,群馬県館林市楠町３６４８－１,36.2406775645,139.569447789,0,0,0,0,0,0,0,0,0,1
５０号桐生店,群馬県桐生市広沢町３－３８１８－１,36.3871660201,139.326036849,1,1,1,0,1,0,0,0,0,1
大間々さくらもーる店,群馬県みどり市大字大間々４０,36.4141753641,139.281760109,0,0,0,0,0,0,0,1,0,1
大間々ベイシア店,群馬県みどり市大字大間々１７７１－３,36.4287233477,139.278758102,1,0,1,0,1,0,0,0,0,1
１８号安中店,群馬県安中市中宿字石合８１９,36.3328742746,138.914790666,1,1,1,0,1,0,0,0,0,1
富岡バイパス店,群馬県富岡市富岡字清水２２５９－２,36.2633781736,138.899182607,1,1,1,0,1,0,0,0,0,1
伊勢崎宮子町店,群馬県伊勢崎市宮子町３４５０－１,36.3363736163,139.155267259,0,0,1,0,1,0,0,0,0,1
赤堀ベイシア店,群馬県伊勢崎市市場町１－１５４２,36.3707337826,139.224701811,0,0,0,0,0,0,0,0,0,1
伊勢崎東アピタ店,群馬県伊勢崎市三室町５３３０,36.3291340104,139.23261561,1,0,0,0,0,0,0,0,0,1
